,number,point_2_x,point_2_y,point_l_x,point_l_y,speed
929,11930,1372.5081787109375,376.9572448730469,1352.3538818359375,378.6861877441406,95.90614908874912
930,11931,1369.2950439453125,376.5830078125,1348.702392578125,378.6716613769531,95.91197608855757
931,11932,1365.8837890625,377.4522399902344,1346.405029296875,378.8660888671875,95.90704442283652
932,11933,1362.9346923828125,377.3123779296875,1343.5018310546875,378.6051025390625,95.9162273221994
933,11934,1360.219970703125,377.126708984375,1340.83349609375,378.1703186035156,95.9224782054942
934,11935,1357.423828125,377.6268005371094,1338.129150390625,378.65850830078125,95.925295554813
935,11936,1354.767822265625,377.0005187988281,1335.066650390625,378.20391845703125,95.93136332334323
936,11937,1351.8319091796875,376.6046752929688,1332.0157470703125,378.24658203125,95.94201031441156
937,11938,1348.5345458984375,376.9740295410156,1329.3060302734375,378.3002014160156,95.854389620094
938,11939,1345.614990234375,377.1613464355469,1326.6446533203125,378.1325378417969,95.79648395073784
939,11940,1342.7581787109375,377.36474609375,1323.20263671875,378.4946594238281,95.6887124841462
940,11941,1339.513427734375,376.8446350097656,1319.88232421875,378.2762145996094,95.6229241581666
941,11942,1336.3218994140625,377.1087646484375,1316.80224609375,378.4530334472656,95.62262172988164
942,11943,1333.25830078125,377.0419616699219,1313.3675537109375,378.6344909667969,95.61690001026457
943,11944,1330.290283203125,376.423828125,1310.594482421875,378.0697021484375,95.52775675346348
944,11945,1327.144775390625,376.3167724609375,1308.0416259765625,377.62640380859375,95.47792886730647
945,11946,1323.989501953125,376.275146484375,1305.07666015625,377.4065246582031,95.42273096951011
946,11947,1320.9940185546875,376.2679138183594,1301.903564453125,377.5178527832031,95.34905244185828
947,11948,1318.2672119140625,376.2662353515625,1298.741943359375,377.7267456054688,95.35352530733884
948,11949,1314.5777587890625,376.38714599609375,1295.1578369140625,377.7295227050781,95.35457049427777
949,11950,1311.499267578125,376.7364807128906,1292.1578369140625,378.2021484375,95.35401991620293
950,11951,1308.349853515625,377.1391906738281,1285.4927978515625,377.85345458984375,95.36049435522051
951,11952,1305.1934814453125,376.9424743652344,1286.370361328125,378.1027526855469,95.3668032144986
952,11953,1302.1131591796875,377.2295837402344,1282.9932861328125,378.6460266113281,95.3719743678964
953,11954,1298.7420654296875,377.03173828125,1279.2498779296875,378.99896240234375,95.37767113341113
954,11955,1295.8582763671875,376.6639404296875,1276.6221923828125,378.5275573730469,95.38397969629654
955,11956,1292.72607421875,376.9483947753906,1273.8277587890625,378.459228515625,95.38065977336548
956,11957,1289.432373046875,377.1681213378906,1270.50244140625,378.5788879394531,95.38721102696104
957,11958,1285.95849609375,376.8396301269531,1266.31396484375,379.0290222167969,95.38983515561121
958,11959,1282.869140625,376.9102478027344,1263.1365966796875,379.5612487792969,95.38961120795912
959,11960,1279.6285400390625,377.1284484863281,1260.4552001953125,379.6433410644531,95.39510725649522
960,11961,1276.189208984375,377.3242492675781,1257.476806640625,379.34503173828125,95.39141160846191
961,11962,1273.0223388671875,377.4217529296875,1254.4241943359375,379.0863037109375,95.39366217597878
962,11963,1270.0443115234375,376.9479370117188,1250.4725341796875,379.2196044921875,95.39977717465143
963,11964,1267.185791015625,376.7486572265625,1247.79052734375,379.0494689941406,95.4033451045294
964,11965,1263.8929443359375,377.2780456542969,1245.5916748046875,378.7629699707031,95.40833213916383
965,11966,1260.366455078125,377.9920349121094,1241.932861328125,379.1578979492188,95.39310644975014
966,11967,1256.97802734375,378.1664123535156,1238.753662109375,379.0884704589844,95.3988361933912
967,11968,1254.212158203125,378.2790222167969,1236.030029296875,379.19769287109375,95.40277108386965
968,11969,1251.466552734375,378.466552734375,1233.0523681640625,379.7107238769531,95.40817018265473
969,11970,1248.2838134765625,378.0171508789063,1229.7171630859375,379.5770263671875,95.40648088552791
970,11971,1244.8260498046875,378.0891418457031,1226.2685546875,379.5450439453125,95.41111637963024
971,11972,1242.1436767578125,378.7846984863281,1223.6322021484375,380.1872253417969,95.40873159509614
972,11973,1239.4659423828125,378.54766845703125,1220.9390869140625,380.1890258789063,95.4048279333727
973,11974,1236.3477783203125,378.4320068359375,1217.915283203125,380.0414733886719,95.41113018441222
974,11975,1233.1708984375,378.60552978515625,1215.10693359375,379.8384704589844,95.41508684563776
975,11976,1230.1298828125,378.8251037597656,1211.915283203125,379.7368469238281,95.41876985945936
976,11977,1227.255859375,378.8706359863281,1208.85205078125,380.10296630859375,95.41522891119354
977,11978,1224.051025390625,379.3574523925781,1205.738525390625,380.6297607421875,95.42116188475276
978,11979,1220.40771484375,379.2223815917969,1202.281982421875,380.2639465332031,95.41748419259292
979,11980,1217.513916015625,378.75189208984375,1199.2369384765625,379.7901306152344,95.33466304435171
980,11981,1214.5001220703125,379.05377197265625,1196.481201171875,380.1959533691406,95.283591406982
981,11982,1211.6103515625,378.2200927734375,1193.845458984375,379.4209899902344,95.28141959146677
982,11983,1208.5634765625,377.5103759765625,1190.063232421875,379.1009826660156,95.16653892599956
983,11984,1205.201171875,377.33013916015625,1186.8826904296875,379.13946533203125,95.10803876920698
984,11985,1202.0802001953125,376.91552734375,1183.0159912109375,379.2511901855469,95.10684916560645
985,11986,1198.6270751953125,377.7450866699219,1180.1029052734375,379.9013366699219,95.11907465926086
986,11987,1195.41357421875,378.1152038574219,1177.4188232421875,379.8996276855469,95.116050978156
987,11988,1191.996337890625,377.5633239746094,1174.0318603515625,379.0571594238281,95.11961108171208
988,11989,1188.3441162109375,378.3043823242188,1170.369140625,379.8470764160156,95.04900679698437
989,11990,1184.5443115234375,378.6602478027344,1168.7464599609375,377.9021911621094,95.00192019032629
990,11991,1181.0198974609375,378.3086853027344,1163.3619384765625,379.4924011230469,94.87772219479349
991,11992,1177.6009521484375,378.8839111328125,1160.240966796875,379.83544921875,94.80747759955915
992,11993,1174.7325439453125,378.3755493164063,1157.00439453125,379.0853576660156,94.81341769696922
993,11994,1171.9703369140625,377.5780944824219,1154.030029296875,378.6438903808594,94.82256037435408
994,11995,1169.06396484375,377.7232666015625,1151.1771240234375,379.3097534179688,94.82052371271656
995,11996,1166.1328125,376.7928771972656,1148.2099609375,378.5246276855469,94.81994815214769
996,11997,1162.54638671875,377.30657958984375,1144.5455322265625,379.0689697265625,94.82898947128088
997,11998,1159.72265625,378.4998474121094,1141.6778564453125,380.4180908203125,94.83525941876377
998,11999,1156.87646484375,378.399169921875,1139.106201171875,380.2255859375,94.83283865841392
999,12000,1153.70166015625,378.8277587890625,1136.100830078125,380.448974609375,94.83164230339035
